BOLO DE COCO;14.0;CHEIRO DE CAFE;RUA ARMANDO MENDES, NRO 008, ARMANDO MENDES, MANAUS-AM, CEP 69089-104
BOLO FORMIGUEIRO;14.0;CHEIRO DE CAFE;RUA ARMANDO MENDES, NRO 008, ARMANDO MENDES, MANAUS-AM, CEP 69089-104
BOLO CONFEITADO;14.3;MERCADINHO E PANIFICADORA GASPAR;RUA JAMAICA, QD 175, CONJ. NOVA CIDADE, NRO 91, CIDADE NOVA, MANAUS-AM, CEP 69000-000
BASES P/ BOLO QUADRADO 250X25;14.5;CECIL CONCORDE - MANAUARA;AV. MARIO YPIRANGA, LJ. EUC - N.º MSU-02 - MANAUAR, NRO 1300, ADRIANOPOLIS, MANAUS-AM, CEP 69057-002
BOLO BROWNIE DR.OETKER 480G;14.8;MERCADINHO POPULAR;AVE RIO MADEIRA, NRO 440, N S DAS GRACAS, MANAUS-AM, CEP 69053-030
ESPATULA BOLO 28,5CM INOX(51007)AA081598;14.9;TROPICAL SHOPP VIA NORTE;AV. ARQ. JOSE HENRIQUES B. RODRIGUES, NRO 3760, SANTA ETELVINA, NAO INFORMADO, MANAUS-AM, CEP 69093-149
BOLO BANANA KG;14.9;SUPERATACADAO NOVA ERA LTDA - ZONA LESTE;AV. AUTAZ MIRIM, NRO 9058, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-245
BOLO DE LEITE KG;14.9;SUPERATACADO NOVA ERA;AV. ARQUITETO J.H.B. RODRIGUES, NRO 3760, MONTE DAS OLIVEIRAS, MANAUS-AM, CEP 69093-149
BOLO TORRADO KG;14.9;SUPERATACADO NOVA ERA;AV. ARQUITETO J.H.B. RODRIGUES, NRO 3760, MONTE DAS OLIVEIRAS, MANAUS-AM, CEP 69093-149
BOLO MESCLADO KG;14.9;SUPERATACADO NOVA ERA;AV. ARQUITETO J.H.B. RODRIGUES, NRO 3760, MONTE DAS OLIVEIRAS, MANAUS-AM, CEP 69093-149
BOLO CREM CHOC PREST;14.9;SUPERATACADO NOVA ERA;AV. ARQUITETO J.H.B. RODRIGUES, NRO 3760, MONTE DAS OLIVEIRAS, MANAUS-AM, CEP 69093-149
BOLO COMUM KG REF 52647;14.9;LOJA 16 HIPER D.BATISTA;AV. DJALMA BATISTA, NRO 2100, D.BATISTA, MANAUS-AM, CEP 69050-010
FP BOLO COCO KG;14.9;SUPERATACADO NOVA ERA;AV. ARQUITETO J.H.B. RODRIGUES, NRO 3760, MONTE DAS OLIVEIRAS, MANAUS-AM, CEP 69093-149
BOLO MESCLADO KG;14.99;SUPERMERCADO ECONOMIA;RUA GURUPI, NRO 2323, REDENCAO, MANAUS-AM, CEP 69047-010
BOLO DE LEITE KG;14.99;COM DE LATI E FRIOS SAO JORGE LTDA;RUA PAULO EDUARDO DE LIMA, NRO 1105, CIDADE NOVA, MANAUS-AM, CEP 69095-670
BOLO FORMIGUEIRO KG;14.99;COM DE LATI E FRIOS SAO JORGE LTDA;RUA PAULO EDUARDO DE LIMA, NRO 1105, CIDADE NOVA, MANAUS-AM, CEP 69095-670
BOLO MILHO KG;14.99;SUPERMERCADO ECONOMIA;RUA GURUPI, NRO 2323, REDENCAO, MANAUS-AM, CEP 69047-010
BOLO COMUM KG;14.99;SUPER JESUS ME DEU;RUA GENERAL CARNEIRO, NRO 177, SAO FRANCISCO, MANAUS-AM, CEP 69079-020
BOLO DE CHOCOLATE KG;14.99;R G COMERCIO DE PROD ALIM LTDA-ME;PCA 15 DE NOVEMBRO, NRO 137, CENTRO, MANAUS-AM, CEP 69005-400
BOLO DE LEITE;14.99;MERCADINHO FORTALEZA;CAMPOS DO JORDAO, NRO 004, JARDIM PETROPOLIS, MANAUS-AM, CEP 69067-250
BOLO MESCLADO KG;14.99;COM DE LATI E FRIOS SAO JORGE LTDA;RUA PAULO EDUARDO DE LIMA, NRO 1105, CIDADE NOVA, MANAUS-AM, CEP 69095-670
BOLO DE CHOCOLATE;14.99;MERCADINHO FORTALEZA;CAMPOS DO JORDAO, NRO 004, JARDIM PETROPOLIS, MANAUS-AM, CEP 69067-250
BOLO DE CHOCOLATE;14.99;COM DE LATI E FRIOS SAO JORGE LTDA;RUA PAULO EDUARDO DE LIMA, NRO 1105, CIDADE NOVA, MANAUS-AM, CEP 69095-670
BOLO DE MACAXEIRA KG;14.99;COM DE LATI E FRIOS SAO JORGE LTDA;RUA PAULO EDUARDO DE LIMA, NRO 1105, CIDADE NOVA, MANAUS-AM, CEP 69095-670
BOLO SUAVIP 250G LIG;14.99;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO CHOCOLATE;15.0;PANIFICADORA MIYAZAKI;ALEXANDRE MAGNO, NRO 1005, PARQUE 10, MANAUS-AM, CEP 69054-723
BOLO PUDIM;15.0;PANIFICADORA MIYAZAKI;ALEXANDRE MAGNO, NRO 1005, PARQUE 10, MANAUS-AM, CEP 69054-723
BOLO MESCLADO;15.0;FINO CORTE - ALEIXO;AVENIDA ANDRE ARAUJO, NRO 075, ALEIXO, MANAUS-AM, CEP 69060-000
BOLO CONFEITADO;15.0;PANIFICADORA PAO E VIDA;AV DOM PEDRO I, NRO 10, DOM PEDRO I, MANAUS-AM, CEP 69043-010
BOLO PUDIM KG;15.0;SUPERMERCADO RODRIGUES;AV AUTAZ MIRIM, NRO 7451, TANCREDO NEVES, NAO INFORMADO, MANAUS-AM, CEP 69085-000
BOLO MESCLADO KG;15.0;SUPERMERCADO NOVA CIDADE;RUA DESEMBARGADOR GASPAR GUIMARAES, NRO 169, PARQUE 10 DE NOVEMBR, MANAUS-AM, CEP 69050-662
BOLO NEGA MALUCA KG;15.0;CASA DA CARNE OTAVIO;RUA CAMPOS BRAVOS, NRO 1868, REDENCAO, MANAUS-AM, CEP 69047-000
BOLO NEGA MALUCA;15.0;MERCADO SERVE TODOS;RUA JURUA, NRO 078, SANTA ETELVINA, MANAUS-AM, CEP 69059-310
TORRADA DE BOLO;15.0;EUROPAN;AVENIDA SILVES - DE 01, NRO 770, CRESPO, MANAUS-AM, CEP 69073-175
BOLO COCO KG;15.0;FINO CORTE - ALEIXO;AVENIDA ANDRE ARAUJO, NRO 075, ALEIXO, MANAUS-AM, CEP 69060-000
BOLO FORMIGUEIRO;15.0;EUROPAN;AVENIDA SILVES - DE 01, NRO 770, CRESPO, MANAUS-AM, CEP 69073-175
FORMA P/ BOLO N 20 MDM;15.0;SUPERMERCADO RODRIGUES;ITANNANA, NRO 291, N.SRA DAS GRACAS, NAO INFORMADO, MANAUS-AM, CEP 69053-540
BOLO DA VOVO FORMIGUEIRO;15.0;GOURMET EXPRESS;MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LOJA FF015, MANAUS-AM, CEP 69057-002
BOLO CHADREX;15.0;PANIFICADORA LAFORNATA;AV. DUBLIM, NRO 052, PLANALTO, MANAUS-AM, CEP 69045-080
BOLO DE ABACAXI;15.0;PANIFICADORA MIYAZAKI;ALEXANDRE MAGNO, NRO 1005, PARQUE 10, MANAUS-AM, CEP 69054-723
BOLO MILHO;15.0;PANIFICADORA MIYAZAKI;ALEXANDRE MAGNO, NRO 1005, PARQUE 10, MANAUS-AM, CEP 69054-723
BOLO DA VOVO MESCLADO;15.0;FIORENTINA ALEMA;DJALMA BATISTA, NRO 482, CHAPADA, LOJA 229, MANAUS-AM, CEP 69050-010
BOLO XADREZ;15.0;PANIFICADORA MIYAZAKI;ALEXANDRE MAGNO, NRO 1005, PARQUE 10, MANAUS-AM, CEP 69054-723
BOLO;15.0;VIENA AMAZONAS SHOPPING;AV DJALMA BATISTA, NRO 482, PARQUE 10 DE NOVEMBRO, LOJA 232, MANAUS-AM, CEP 69050-090
BOLO DA VOVO LARANJA;15.0;GOURMET EXPRESS;MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LOJA FF015, MANAUS-AM, CEP 69057-002
BOLO DE LEITE KG;15.0;SUPERMERCADO NOVA CIDADE;RUA DESEMBARGADOR GASPAR GUIMARAES, NRO 169, PARQUE 10 DE NOVEMBR, MANAUS-AM, CEP 69050-662
BOLO DE MACAXEIRA;15.0;MERCADINHO CRISTIANE;R CEL TABORDA DE MIRANDA, NRO 082, ALEIXO, MANAUS-AM, CEP 69094-270
BOLO DA VOVO NEGA MALUCA;15.0;GOURMET EXPRESS;MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LOJA FF015, MANAUS-AM, CEP 69057-002
BOLO FORMIGUEIRO;15.0;PANIFICADORA MIYAZAKI;ALEXANDRE MAGNO, NRO 1005, PARQUE 10, MANAUS-AM, CEP 69054-723
BOLO DA VOVO MARACUJA;15.0;GOURMET EXPRESS;MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LOJA FF015, MANAUS-AM, CEP 69057-002
BOLO DE MILHO;15.0;BARATAO DA CARNE - BETANI;AV. ADALBERTO VALE, NRO 953, BETANIA, NAO INFORMADO, MANAUS-AM, CEP 69073-040
BOLO INGLES;15.0;MERCADINHO E PANIFICADORA KISSIA;RUA SUCUPIRA, NRO 201, DOM PEDRO, A CONJ KISSIA, MANAUS-AM, CEP 69040-350
BOLO COMUM;15.0;PANIFICADORA BARCELONA;RUA PROF. RAYMUNDA MAGALHAES, NRO 105, COROADO II, MANAUS-AM, CEP 69070-280
TORRADA DE BOLO KG;15.0;PANIFICADORA KATIUCIA;AV. CONSTANTINO NERY, NRO 110, CENTRO, MANAUS-AM, CEP 69000-000
BOLO FORMIGUEIRO KG;15.0;FINO CORTE - ALEIXO;AVENIDA ANDRE ARAUJO, NRO 075, ALEIXO, MANAUS-AM, CEP 69060-000
BOLO DE MACAXEIRA;15.0;PANIFICADORA MIYAZAKI;ALEXANDRE MAGNO, NRO 1005, PARQUE 10, MANAUS-AM, CEP 69054-723
BOLO DE CHOCOLATE KG;15.0;FINO CORTE - ALEIXO;AVENIDA ANDRE ARAUJO, NRO 075, ALEIXO, MANAUS-AM, CEP 69060-000
BOLO DE LARANJA KG;15.0;FINO CORTE - ALEIXO;AVENIDA ANDRE ARAUJO, NRO 075, ALEIXO, MANAUS-AM, CEP 69060-000
BOLO DA VOVO DE LEITE;15.0;GOURMET EXPRESS;MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LOJA FF015, MANAUS-AM, CEP 69057-002
BOLO DE MACAXEIRA KG;15.0;SUPERMERCADO NOVA CIDADE;RUA DESEMBARGADOR GASPAR GUIMARAES, NRO 169, PARQUE 10 DE NOVEMBR, MANAUS-AM, CEP 69050-662
BOLO COMUM;15.0;PANIFICADORA MIYAZAKI;ALEXANDRE MAGNO, NRO 1005, PARQUE 10, MANAUS-AM, CEP 69054-723
BOLO TORR BROT;15.19;CARREFOUR;AV DJALMA BATISTA 276 FLORES, NRO 276, FLORES, MANAUS-AM, CEP 69050-010
BOLO DE COCO KG;15.5;PANIFICADORA KATIUCIA;AV. CONSTANTINO NERY, NRO 110, CENTRO, MANAUS-AM, CEP 69000-000
BOLO DE QUEIJO;15.5;PANIFICADORA KATIUCIA;AV. CONSTANTINO NERY, NRO 110, CENTRO, MANAUS-AM, CEP 69000-000
BOLO FORMIGUEIRO KG;15.5;PANIFICADORA KATIUCIA;AV. CONSTANTINO NERY, NRO 110, CENTRO, MANAUS-AM, CEP 69000-000
BOLO DE LARANJA KG;15.5;PANIFICADORA KATIUCIA;AV. CONSTANTINO NERY, NRO 110, CENTRO, MANAUS-AM, CEP 69000-000
BOLO MESCLADO KG;15.5;PANIFICADORA KATIUCIA;AV. CONSTANTINO NERY, NRO 110, CENTRO, MANAUS-AM, CEP 69000-000
BOLO DE MILHO KG;15.5;PANIFICADORA KATIUCIA;AV. CONSTANTINO NERY, NRO 110, CENTRO, MANAUS-AM, CEP 69000-000
BOLO DE QUEIJO;15.5;PANIFICADORA BARCELONA;RUA PROF. RAYMUNDA MAGALHAES, NRO 105, COROADO II, MANAUS-AM, CEP 69070-280
BOLO CHOCOLATE KG;15.98;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
BOLO FORMIGUEIRO KG;15.99;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
BOLO LEITE KG;16.0;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
BOLO FORMIGUEIRO;16.0;PANIFICADORA DIAS;RUA ISAAC BENJO, NRO 381, VILA DA PRATA, SEM COMPLEMENTO, MANAUS-AM, CEP 69030-523
BOLO DE MACAXEIRA KG;16.0;R G COMERCIO DE PROD ALIM LTDA-ME;PCA 15 DE NOVEMBRO, NRO 137, CENTRO, MANAUS-AM, CEP 69005-400
BOLO COMUM DE AMENDOIM;16.0;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO COMUM MARACUJA;16.0;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO   DE TAPIOCA - KG;16.0;VAREJAO VIEIRALVES;AV JOAO VALERIO, NRO 664, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-140
BOLO COMUM DE LEITE;16.0;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO DE MILHO;16.0;PANIFICADORA BARCELONA;RUA PROF. RAYMUNDA MAGALHAES, NRO 105, COROADO II, MANAUS-AM, CEP 69070-280
BOLO COMUM ABACAXI;16.0;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO COMUM FORMIGUEI;16.0;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO DE MILHO KG;16.0;R G COMERCIO DE PROD ALIM LTDA-ME;PCA 15 DE NOVEMBRO, NRO 137, CENTRO, MANAUS-AM, CEP 69005-400
BOLO DE LEITE;16.0;PANIFICADORA DIAS;RUA ISAAC BENJO, NRO 381, VILA DA PRATA, SEM COMPLEMENTO, MANAUS-AM, CEP 69030-523
BOLO COMUM LARANJA;16.0;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO COMUM MESCLADO;16.0;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO MESCLADO KG;16.0;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
BOLO COCO KG;16.02;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
BOLO   DE CHOCOLATE - KG;16.2;VAREJAO VIEIRALVES;AV JOAO VALERIO, NRO 664, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-140
BOLO   FORMIGUEIRO - KG;16.2;VAREJAO VIEIRALVES;AV JOAO VALERIO, NRO 664, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-140
BOLO   MESCLADO - KG;16.2;VAREJAO VIEIRALVES;AV JOAO VALERIO, NRO 664, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-140
BOLO CASA SUICA CLASSICO LAR 370G;16.75;EMPORIUM ROMA;RUA TEREZINA, NRO 351, ADRIANOPOLIS, NAO INFORMADO, MANAUS-AM, CEP 69053-070
BOLO CASA SUICA CLASSICO CHOC 370G;16.75;EMPORIUM ROMA;RUA TEREZINA, NRO 351, ADRIANOPOLIS, NAO INFORMADO, MANAUS-AM, CEP 69053-070
BOLO NEGA BOMBOM KG;16.99;SUPERATACADO NOVA ERA;AV. TORQUATO TAPAJOS, NRO 2871, DA PAZ, MANAUS-AM, CEP 69048-010
BOLO MACAXEIRA KG;16.99;SUPERATACADO NOVA ERA;AV. TORQUATO TAPAJOS, NRO 2871, DA PAZ, MANAUS-AM, CEP 69048-010
BOLO DE MACAXEIRA KG;16.99;PANIFICADORA RIO NEGRO;RUA PROFESSORA EMILIA CAVALCANTE, NRO 064, SANTO AGOSTINHO, MANAUS-AM, CEP 69036-720
BOLO DE MACAXEIRA KG;16.99;SUPERMERCADO RESENDE;RUA ALMERON CAMINHA, NRO S/N, PETROPOLIS, MANAUS-AM, CEP 69067-200
BOLO SUAVIP INT 250G;16.99;PATIO GOURMET;AV. DJALMA BATISTA, NRO 1375, CHAPADA, MANAUS-AM, CEP 69050-010
BOLO ABACAXI;16.99;BARATAO DA CARNE - BETANI;AV. ADALBERTO VALE, NRO 953, BETANIA, NAO INFORMADO, MANAUS-AM, CEP 69073-040
BOLO XADREZ KG;16.99;PANIFICADORA RIO NEGRO;RUA PROFESSORA EMILIA CAVALCANTE, NRO 064, SANTO AGOSTINHO, MANAUS-AM, CEP 69036-720
BOLO CONDE FORMIGUEIRO UN;17.0;PANIFICADORA CONDE LTDA - FILIAL 03;RUA ACRE, NRO 161, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-130
BOLO   DE  MACAXEIRA;17.0;PANIFICADORA E CONFEITARIA ROBSON;RUA CONSTELACAO DE TOURO, ALTOS, NRO 441, ALEIXO, MANAUS-AM, CEP 69060-110
BOLO CONDE INDIANO UND;17.0;PANIFICADORA CONDE LTDA - FILIAL 03;RUA ACRE, NRO 161, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-130
BOLO DE MACAXEIRA KG;17.0;SUPERMERCADO RODRIGUES;ITANNANA, NRO 291, N.SRA DAS GRACAS, NAO INFORMADO, MANAUS-AM, CEP 69053-540
BOLO CENOURA KG;17.49;A E TOYODA EIRELI;RUA CRAVINA DOS POETAS, NRO 702, PLANALTO, MANAUS-AM, CEP 69045-005
BOLO DE QUEIJO KG;17.89;SM VITORIA;AVENIDA TORQUATO TAPAJO, NRO 5200, FLORES, MANAUS-AM, CEP 69058-860
BOLO COM GRANULADO KG;17.9;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
BOLO ABACAXI EXPRESSO KG;17.9;EXPRESSO TARUMA;R J. LEITE, NRO 292, TARUMA, MANAUS-AM, CEP 69022-160
BOLO COM GRANULADO KG KG LISBOA PRODUCAO;17.9;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
BOLO DE MILHO KG;17.98;MERCADINHO BOM PRECO;RUA IBIRAIARAS, NRO 686, CIDADE NOVA, MANAUS-AM, CEP 69095-503
BOLO DE LEITE KG;17.99;A E TOYODA EIRELI;RUA CRAVINA DOS POETAS, NRO 702, PLANALTO, MANAUS-AM, CEP 69045-005
BOLO MESCLADO KG;17.99;SUPERMERCADO RESENDE;RUA ALMERON CAMINHA, NRO S/N, PETROPOLIS, MANAUS-AM, CEP 69067-200
BOLO CHOCOLATE C/ COBERT KG;17.99;SUPERMECADO CEZAR CIA LTDA;RUA 7B, NRO 001, SAO JOSE OPER., MANAUS-AM, CEP 69086-083
BOLO DE CHOCOLATE KG;17.99;SM VITORIA;AVENIDA TORQUATO TAPAJO, NRO 5200, FLORES, MANAUS-AM, CEP 69058-860
BOLO DE CHOCOLATE KG;17.99;PANIFICADORA RIO NEGRO;RUA PROFESSORA EMILIA CAVALCANTE, NRO 064, SANTO AGOSTINHO, MANAUS-AM, CEP 69036-720
BOLO COMUN;17.99;COMERCIAL PIT STOP;RUA MOTEIRO LOBATO, NRO 13, ALEIXO, MANAUS-AM, CEP 69060-000
BOLO DE COCO KG;17.99;SM VITORIA;AVENIDA TORQUATO TAPAJO, NRO 5200, FLORES, MANAUS-AM, CEP 69058-860
BOLO DE LEITE KG;17.99;SUPERMERCADO RESENDE;RUA ALMERON CAMINHA, NRO S/N, PETROPOLIS, MANAUS-AM, CEP 69067-200
BOLO ROMEU E JULIETA;18.0;AIQBOM;AVENIDA TANCREDO NEVES, NRO 1079, PARQUE 10, MANAUS-AM, CEP 69054-700
BOLO DE CHOCOLATE;18.0;PANIFICADORA DIAS;RUA ISAAC BENJO, NRO 381, VILA DA PRATA, SEM COMPLEMENTO, MANAUS-AM, CEP 69030-523
BOLO DE MACAXEIRA;18.0;MERCADINHO E PANIFICADORA KISSIA;RUA SUCUPIRA, NRO 201, DOM PEDRO, A CONJ KISSIA, MANAUS-AM, CEP 69040-350
BOLO NEGA MALUCA;18.0;CHEIRO DE CAFE;RUA ARMANDO MENDES, NRO 008, ARMANDO MENDES, MANAUS-AM, CEP 69089-104
BOLO DE COCO;18.0;EUROPAN;AVENIDA SILVES - DE 01, NRO 770, CRESPO, MANAUS-AM, CEP 69073-175
BOLO DE LARANJA;18.0;PANIFICADORA DIAS;RUA ISAAC BENJO, NRO 381, VILA DA PRATA, SEM COMPLEMENTO, MANAUS-AM, CEP 69030-523
TORRADA DE BOLO;18.0;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BOLO INDIANO;18.0;PANIFICADORA MIYAZAKI;ALEXANDRE MAGNO, NRO 1005, PARQUE 10, MANAUS-AM, CEP 69054-723
BOLO DE MILHO;18.0;MERCADINHO E PANIFICADORA KISSIA;RUA SUCUPIRA, NRO 201, DOM PEDRO, A CONJ KISSIA, MANAUS-AM, CEP 69040-350
BOLO COBERTURA SIMPLES;18.0;PANIFICADORA MIYAZAKI;ALEXANDRE MAGNO, NRO 1005, PARQUE 10, MANAUS-AM, CEP 69054-723
BOLO PUDIM;18.0;CHEIRO DE CAFE;RUA ARMANDO MENDES, NRO 008, ARMANDO MENDES, MANAUS-AM, CEP 69089-104
BOLO DE MACAXEIRA KG;18.0;FINO CORTE - ALEIXO;AVENIDA ANDRE ARAUJO, NRO 075, ALEIXO, MANAUS-AM, CEP 69060-000
BOLO XADREZ;18.0;CHEIRO DE CAFE;RUA ARMANDO MENDES, NRO 008, ARMANDO MENDES, MANAUS-AM, CEP 69089-104
BOLO DE CUPUACU;18.0;PANIFICADORA DIAS;RUA ISAAC BENJO, NRO 381, VILA DA PRATA, SEM COMPLEMENTO, MANAUS-AM, CEP 69030-523
BOLO PUDIM KG;18.0;PANIFICADORA KATIUCIA;RUA FIALHO D'ALMEIDA, NRO 056, COMPENSA, MANAUS-AM, CEP 69035-070
BOLO DE ABACAXI;18.0;FINO CORTE - ALEIXO;AVENIDA ANDRE ARAUJO, NRO 075, ALEIXO, MANAUS-AM, CEP 69060-000
FORMA ROCHEDO BOLO POLIDA 24;18.97;LOJA 06 HIPER C.NOVA;AV NOEL NUTELS, NRO 1762, CIDADE NOVA, MANAUS-AM, CEP 69095-770
BOLO CHOCOLATE KG REF 5630;18.99;LOJA 19 SUPER PQ.DEZ;RUA LINDON JOHNSON, NRO 100, PQ.DEZ, MANAUS-AM, CEP 69054-700
BOLO PUDIM KG;19.0;SUPERMERCADO NOVA CIDADE;MARGARITA, NRO 35, CIDADE NOVA, MANAUS-AM, CEP 69097-207
BOLO DE CHOCOLATE KG;19.49;A E TOYODA EIRELI;RUA CRAVINA DOS POETAS, NRO 702, PLANALTO, MANAUS-AM, CEP 69045-005
BOLO DE MILHO;19.5;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO CONFEITADO KG;19.9;SUPERMERCADO ECONOMIA;RUA GURUPI, NRO 2323, REDENCAO, MANAUS-AM, CEP 69047-010
BOLO DE MACAXEIRA KG;19.9;PAO DE MINAS PADARIA E CONFEITARIA;AV TANCREDO NEVES, NRO 31, PARQUE 10 DE NOVEMBR, MANAUS-AM, CEP 69054-700
BOLO FORMIGUEIRO;19.9;EMPORIO DAS FRUTAS;RUA EDWARD COSTA, NRO 003, ADRIANOPOLIS, MANAUS-AM, CEP 69057-075
BOLO DE MILHO UN;19.9;SUPERMERCADO RODRIGUES;ITANNANA, NRO 291, N.SRA DAS GRACAS, NAO INFORMADO, MANAUS-AM, CEP 69053-540
BOLO DE LARANJA;19.9;EMPORIO DAS FRUTAS;RUA EDWARD COSTA, NRO 003, ADRIANOPOLIS, MANAUS-AM, CEP 69057-075
BOLO ABACAXI MESA KG;19.9;LOJA 03 HIPER P NEGRA;AV CEL TEIXEIRA, NRO 7687, NOVA ESPERANCA, MANAUS-AM, CEP 69037-000
BOLO FORMIGUEIRO KG;19.99;A E TOYODA EIRELI;RUA CRAVINA DOS POETAS, NRO 702, PLANALTO, MANAUS-AM, CEP 69045-005
BOLO DOCE LEITE MESA KG REF 46264;19.99;LOJA 06 HIPER C.NOVA;AV NOEL NUTELS, NRO 1762, CIDADE NOVA, MANAUS-AM, CEP 69095-770
BOLO MESCLADO KG;19.99;A E TOYODA EIRELI;RUA CRAVINA DOS POETAS, NRO 702, PLANALTO, MANAUS-AM, CEP 69045-005
BOLO MARACUJA KG;19.99;A E TOYODA EIRELI;RUA CRAVINA DOS POETAS, NRO 702, PLANALTO, MANAUS-AM, CEP 69045-005
BOLO MESCLADO KG;19.99;SM VITORIA;AVENIDA TORQUATO TAPAJO, NRO 5200, FLORES, MANAUS-AM, CEP 69058-860
BOLO BANANA KG REF 5398;19.99;LOJA 01 HIPER PARAIBA;AV JORN. HUMBERTO C FILHO, NRO 1128, ADRIANOPOLIS, MANAUS-AM, CEP 69057-021
ASSAD RED BOLO 1400M;19.99;CARREFOUR;AV DJALMA BATISTA 482 LOJA B  CHAPADA, NRO 482, CHAPADA, LOJA B, MANAUS-AM, CEP 69050-902
BOLO COCO MESA KG;19.99;LOJA 24 SUPER CAMPOS ELISIOS;RUA ROMA, NRO 120, PLANALTO, MANAUS-AM, CEP 69045-540
BOLO DE CHOCOLATE;20.0;MERCADINHO E PANIFICADORA KISSIA;RUA SUCUPIRA, NRO 201, DOM PEDRO, A CONJ KISSIA, MANAUS-AM, CEP 69040-350
BOLO MESCLADO;20.0;REQUINTE PAES E TORTAS;AV  CRAVINA DOS POETAS, NRO 546, ALVORADA, SEM COMPLEMENTO, MANAUS-AM, CEP 69046-000
BOLO DE CENOURA;20.0;PANIFICADORA MASTER PAN;RUA PROFESSORA LEA ALENCAR, NRO 25, ALVORADA 1, MANAUS-AM, CEP 69043-170
BOLO   CONFEITADO - KG;20.0;VAREJAO VIEIRALVES;AV JOAO VALERIO, NRO 664, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-140
BOLO  COM GLACE;20.0;PANIFICADORA ROSARINHO;RUA ROSARINHO, NRO 185, SAO JOSE 1, MANAUS-AM, CEP 69085-070
BOLO LUIZ FELIPE;20.0;PANIFICADORA DIAS;RUA ISAAC BENJO, NRO 381, VILA DA PRATA, SEM COMPLEMENTO, MANAUS-AM, CEP 69030-523
BOLO NEGA MALUCA KG;20.0;PANIFICADORA KATIUCIA;RUA FIALHO D'ALMEIDA, NRO 056, COMPENSA, MANAUS-AM, CEP 69035-070
BOLO CASEIRO DE LEITE KG;20.0;PANIFICADORA CONDE LTDA;RUA MARTIM AFONSO DE SOUZA, NRO 589, DOM PEDRO, MANAUS-AM, CEP 69040-690
